_time,ASIANPAINT.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,HCLTECH.NS,INFY.NS,TCS.NS,TECHM.NS
2017-03-01 00:00:00+00:00,1032.75,2769.0,1075.8499755859375,424.54998779296875,512.5750122070312,1239.7750244140625,499.75
2017-03-02 00:00:00+00:00,1028.75,2832.050048828125,1048.75,421.875,511.6499938964844,1250.7249755859375,499.8999938964844
2017-03-03 00:00:00+00:00,1013.7000122070312,2832.800048828125,1046.25,426.45001220703125,515.5999755859375,1247.0250244140625,503.70001220703125
2017-03-06 00:00:00+00:00,1029.4000244140625,2883.10009765625,1033.949951171875,427.7749938964844,516.9500122070312,1236.25,499.95001220703125
2017-03-07 00:00:00+00:00,1023.9500122070312,2879.449951171875,1052.4000244140625,428.67498779296875,509.8999938964844,1249.9000244140625,499.95001220703125
2017-03-08 00:00:00+00:00,1022.5499877929688,2869.949951171875,1081.199951171875,423.8500061035156,503.8999938964844,1256.0999755859375,491.8999938964844
2017-03-09 00:00:00+00:00,1031.0999755859375,2870.699951171875,1087.199951171875,422.17498779296875,505.7749938964844,1259.875,488.95001220703125
2017-03-10 00:00:00+00:00,1030.25,2864.550048828125,1094.5,423.17498779296875,510.92498779296875,1271.125,475.79998779296875
2017-03-14 00:00:00+00:00,1071.4000244140625,2866.699951171875,1126.699951171875,426.79998779296875,517.4000244140625,1283.75,479.8500061035156
2017-03-15 00:00:00+00:00,1064.050048828125,2873.10009765625,1134.550048828125,421.45001220703125,505.9750061035156,1249.1500244140625,479.6499938964844
2017-03-16 00:00:00+00:00,1087.550048828125,2936.39990234375,1163.5,427.70001220703125,514.4249877929688,1260.449951171875,481.1000061035156
2017-03-17 00:00:00+00:00,1079.449951171875,2912.5,1159.300048828125,432.875,520.1500244140625,1262.875,484.25
2017-03-20 00:00:00+00:00,1079.699951171875,2923.550048828125,1172.550048828125,432.17498779296875,510.75,1240.0,481.8999938964844
2017-03-21 00:00:00+00:00,1068.699951171875,2906.85009765625,1174.550048828125,429.6499938964844,516.4249877929688,1243.3499755859375,476.95001220703125
2017-03-22 00:00:00+00:00,1057.8499755859375,2853.800048828125,1159.699951171875,436.375,513.8499755859375,1239.4749755859375,475.3999938964844
2017-03-23 00:00:00+00:00,1061.5999755859375,2865.949951171875,1185.75,438.32501220703125,520.2249755859375,1230.175048828125,482.1499938964844
2017-03-24 00:00:00+00:00,1064.25,2843.0,1177.050048828125,436.5249938964844,515.7000122070312,1213.5999755859375,474.1499938964844
2017-03-27 00:00:00+00:00,1042.9000244140625,2808.39990234375,1185.0,426.07501220703125,514.4249877929688,1206.0250244140625,468.79998779296875
2017-03-28 00:00:00+00:00,1057.8499755859375,2824.85009765625,1194.75,429.95001220703125,517.5750122070312,1214.9749755859375,455.70001220703125
2017-03-29 00:00:00+00:00,1068.0999755859375,2831.10009765625,1180.75,438.79998779296875,515.9249877929688,1222.300048828125,458.25
2017-03-30 00:00:00+00:00,1070.0999755859375,2822.85009765625,1181.050048828125,437.92498779296875,512.75,1220.5,461.20001220703125
2017-03-31 00:00:00+00:00,1073.5,2805.449951171875,1171.0999755859375,437.375,511.125,1215.9000244140625,459.1499938964844
2017-04-03 00:00:00+00:00,1089.8499755859375,2783.60009765625,1181.75,433.125,504.3999938964844,1205.8499755859375,453.1000061035156
2017-04-05 00:00:00+00:00,1082.550048828125,2760.85009765625,1173.0999755859375,425.25,497.9750061035156,1200.625,446.95001220703125
2017-04-06 00:00:00+00:00,1086.9000244140625,2806.300048828125,1198.0999755859375,426.75,499.79998779296875,1200.0250244140625,446.8999938964844
2017-04-07 00:00:00+00:00,1082.949951171875,2830.449951171875,1201.5999755859375,424.6499938964844,490.7749938964844,1214.5250244140625,443.20001220703125
2017-04-10 00:00:00+00:00,1059.199951171875,2837.0,1240.75,416.5249938964844,476.70001220703125,1211.125,443.04998779296875
2017-04-11 00:00:00+00:00,1072.5,2822.449951171875,1255.949951171875,416.8999938964844,483.57501220703125,1209.6500244140625,445.20001220703125
2017-04-12 00:00:00+00:00,1070.449951171875,2839.5,1266.199951171875,415.82501220703125,484.42498779296875,1196.625,437.6499938964844
2017-04-13 00:00:00+00:00,1078.300048828125,2848.14990234375,1273.9000244140625,404.54998779296875,465.70001220703125,1164.324951171875,429.95001220703125
2017-04-17 00:00:00+00:00,1059.3499755859375,2852.14990234375,1259.550048828125,405.3999938964844,462.45001220703125,1157.425048828125,421.95001220703125
2017-04-18 00:00:00+00:00,1040.449951171875,2824.39990234375,1236.050048828125,404.0249938964844,461.32501220703125,1154.4000244140625,418.8999938964844
2017-04-19 00:00:00+00:00,1048.9000244140625,2808.699951171875,1242.949951171875,404.29998779296875,459.6000061035156,1149.574951171875,414.29998779296875
2017-04-20 00:00:00+00:00,1058.800048828125,2831.5,1252.0,407.45001220703125,463.6499938964844,1162.75,420.5
2017-04-21 00:00:00+00:00,1065.449951171875,2824.300048828125,1246.949951171875,406.375,461.8500061035156,1155.4000244140625,427.6499938964844
2017-04-24 00:00:00+00:00,1069.949951171875,2867.75,1271.75,409.7749938964844,463.2749938964844,1164.050048828125,429.25
2017-04-25 00:00:00+00:00,1097.9000244140625,2896.800048828125,1341.699951171875,409.9750061035156,464.67498779296875,1155.75,438.1499938964844
2017-04-26 00:00:00+00:00,1104.6500244140625,2885.449951171875,1309.699951171875,400.125,457.125,1155.175048828125,427.04998779296875
2017-04-27 00:00:00+00:00,1105.3499755859375,2866.050048828125,1285.699951171875,404.8500061035156,462.625,1151.324951171875,424.95001220703125
2017-04-28 00:00:00+00:00,1120.449951171875,2864.0,1276.199951171875,407.04998779296875,459.4750061035156,1136.574951171875,416.95001220703125
2017-05-02 00:00:00+00:00,1112.0999755859375,2898.0,1268.5999755859375,411.0249938964844,461.29998779296875,1144.949951171875,418.1499938964844
2017-05-03 00:00:00+00:00,1118.9000244140625,2933.25,1270.0999755859375,417.54998779296875,467.1499938964844,1168.6500244140625,419.8500061035156
2017-05-04 00:00:00+00:00,1132.5999755859375,2942.550048828125,1296.550048828125,409.0,468.82501220703125,1165.050048828125,419.1000061035156
2017-05-05 00:00:00+00:00,1146.800048828125,2887.64990234375,1274.25,414.79998779296875,465.75,1160.25,413.0
2017-05-08 00:00:00+00:00,1167.3499755859375,2856.949951171875,1272.0,420.1000061035156,472.75,1171.2249755859375,421.1499938964844
2017-05-09 00:00:00+00:00,1165.300048828125,2873.14990234375,1286.0999755859375,424.875,473.32501220703125,1176.2750244140625,426.20001220703125
2017-05-10 00:00:00+00:00,1158.300048828125,2904.800048828125,1327.0,421.79998779296875,471.82501220703125,1166.2249755859375,430.3999938964844
2017-05-11 00:00:00+00:00,1166.449951171875,2998.449951171875,1339.699951171875,419.3500061035156,472.04998779296875,1174.7249755859375,434.75
2017-05-12 00:00:00+00:00,1132.949951171875,3004.800048828125,1314.75,423.82501220703125,482.125,1180.324951171875,442.25
2017-05-15 00:00:00+00:00,1148.050048828125,2999.699951171875,1332.949951171875,424.2749938964844,475.7749938964844,1182.550048828125,442.6000061035156
2017-05-16 00:00:00+00:00,1142.8499755859375,3024.0,1347.75,424.79998779296875,477.5,1214.574951171875,443.75
2017-05-17 00:00:00+00:00,1154.949951171875,3039.699951171875,1324.800048828125,426.7749938964844,476.3999938964844,1227.675048828125,430.8500061035156
2017-05-18 00:00:00+00:00,1151.3499755859375,2973.10009765625,1314.550048828125,424.20001220703125,480.875,1268.0999755859375,422.29998779296875
2017-05-19 00:00:00+00:00,1123.1500244140625,2972.64990234375,1289.1500244140625,422.3500061035156,478.9750061035156,1253.574951171875,416.1499938964844
2017-05-22 00:00:00+00:00,1112.550048828125,2914.14990234375,1242.1500244140625,428.7250061035156,480.7250061035156,1265.675048828125,412.3500061035156
2017-05-23 00:00:00+00:00,1098.9000244140625,2824.949951171875,1233.75,432.45001220703125,478.6499938964844,1260.8499755859375,415.75
2017-05-24 00:00:00+00:00,1091.199951171875,2764.300048828125,1224.3499755859375,427.42498779296875,477.3999938964844,1279.574951171875,417.1499938964844
2017-05-25 00:00:00+00:00,1113.199951171875,2822.800048828125,1258.8499755859375,429.79998779296875,491.6499938964844,1312.300048828125,426.0
2017-05-26 00:00:00+00:00,1132.449951171875,2814.10009765625,1317.800048828125,429.54998779296875,497.8500061035156,1289.125,429.1499938964844
2017-05-29 00:00:00+00:00,1146.550048828125,2837.949951171875,1307.449951171875,432.2250061035156,492.57501220703125,1286.425048828125,379.45001220703125
2017-05-30 00:00:00+00:00,1159.449951171875,2851.39990234375,1321.550048828125,434.07501220703125,498.1000061035156,1275.550048828125,388.29998779296875
2017-05-31 00:00:00+00:00,1151.199951171875,2845.949951171875,1326.949951171875,432.125,488.5249938964844,1273.300048828125,390.0
2017-06-01 00:00:00+00:00,1160.449951171875,2839.35009765625,1327.3499755859375,431.125,485.70001220703125,1276.800048828125,397.70001220703125
2017-06-02 00:00:00+00:00,1164.300048828125,2852.85009765625,1361.25,428.95001220703125,484.7250061035156,1282.449951171875,399.6000061035156
2017-06-05 00:00:00+00:00,1161.550048828125,2898.39990234375,1363.0999755859375,429.3500061035156,479.375,1301.9749755859375,402.75
2017-06-06 00:00:00+00:00,1153.1500244140625,2873.550048828125,1336.6500244140625,444.7250061035156,489.67498779296875,1348.0,408.6499938964844
2017-06-07 00:00:00+00:00,1161.5,2876.0,1343.1500244140625,440.25,480.6499938964844,1307.625,399.8999938964844
2017-06-08 00:00:00+00:00,1143.300048828125,2868.14990234375,1361.699951171875,434.17498779296875,478.2250061035156,1260.800048828125,397.3999938964844
2017-06-09 00:00:00+00:00,1155.75,2865.800048828125,1376.8499755859375,430.375,474.29998779296875,1253.5,386.79998779296875
2017-06-12 00:00:00+00:00,1150.699951171875,2824.60009765625,1364.949951171875,432.7749938964844,481.92498779296875,1243.5999755859375,397.29998779296875
2017-06-13 00:00:00+00:00,1149.699951171875,2834.89990234375,1371.5,423.57501220703125,478.8999938964844,1225.7750244140625,393.3999938964844
2017-06-14 00:00:00+00:00,1149.5999755859375,2825.14990234375,1361.0,426.82501220703125,479.29998779296875,1235.0999755859375,396.70001220703125
2017-06-15 00:00:00+00:00,1140.300048828125,2814.39990234375,1405.25,422.20001220703125,476.04998779296875,1205.5999755859375,393.6499938964844
2017-06-16 00:00:00+00:00,1145.4000244140625,2809.800048828125,1410.300048828125,419.5,470.125,1199.8499755859375,390.29998779296875
2017-06-19 00:00:00+00:00,1154.1500244140625,2827.75,1399.8499755859375,421.25,464.92498779296875,1215.8499755859375,389.45001220703125
2017-06-20 00:00:00+00:00,1149.449951171875,2815.300048828125,1409.5999755859375,427.125,471.7749938964844,1222.5,394.3500061035156
2017-06-21 00:00:00+00:00,1155.4000244140625,2817.5,1416.6500244140625,421.7250061035156,471.67498779296875,1203.1500244140625,390.95001220703125
2017-06-22 00:00:00+00:00,1162.550048828125,2845.699951171875,1401.800048828125,424.57501220703125,470.07501220703125,1197.425048828125,386.95001220703125
2017-06-23 00:00:00+00:00,1153.6500244140625,2824.300048828125,1400.75,425.92498779296875,471.625,1180.8499755859375,380.70001220703125
2017-06-27 00:00:00+00:00,1134.1500244140625,2779.300048828125,1349.949951171875,420.1000061035156,463.5249938964844,1171.425048828125,380.1000061035156
2017-06-28 00:00:00+00:00,1109.1500244140625,2777.050048828125,1372.3499755859375,424.20001220703125,462.3500061035156,1175.0250244140625,392.25
2017-06-29 00:00:00+00:00,1104.550048828125,2801.300048828125,1376.300048828125,423.79998779296875,465.1000061035156,1166.625,388.8500061035156
2017-06-30 00:00:00+00:00,1102.949951171875,2791.199951171875,1373.0999755859375,425.45001220703125,467.7749938964844,1181.175048828125,382.0
2017-07-03 00:00:00+00:00,1120.25,2789.35009765625,1387.1500244140625,419.07501220703125,475.95001220703125,1186.800048828125,381.25
2017-07-04 00:00:00+00:00,1108.550048828125,2769.64990234375,1379.550048828125,420.7749938964844,481.07501220703125,1183.425048828125,377.70001220703125
2017-07-05 00:00:00+00:00,1126.6500244140625,2771.25,1398.550048828125,418.75,475.45001220703125,1178.0,377.1499938964844
2017-07-06 00:00:00+00:00,1132.1500244140625,2728.60009765625,1399.300048828125,420.32501220703125,473.5,1173.7750244140625,376.29998779296875
2017-07-07 00:00:00+00:00,1115.449951171875,2708.25,1391.699951171875,415.95001220703125,467.70001220703125,1165.9749755859375,380.0
2017-07-10 00:00:00+00:00,1127.75,2730.64990234375,1412.800048828125,424.82501220703125,478.5249938964844,1217.4749755859375,384.1000061035156
2017-07-11 00:00:00+00:00,1131.75,2792.75,1419.199951171875,425.32501220703125,487.67498779296875,1237.9000244140625,385.20001220703125
2017-07-12 00:00:00+00:00,1133.699951171875,2785.85009765625,1443.699951171875,427.0,486.17498779296875,1219.7249755859375,387.29998779296875
2017-07-13 00:00:00+00:00,1125.5,2789.75,1485.9000244140625,429.29998779296875,488.5249938964844,1223.199951171875,389.25
2017-07-14 00:00:00+00:00,1117.3499755859375,2809.800048828125,1499.4000244140625,425.17498779296875,486.0249938964844,1198.7249755859375,388.95001220703125
2017-07-17 00:00:00+00:00,1125.449951171875,2821.25,1538.5,434.04998779296875,492.0249938964844,1197.7249755859375,391.8500061035156
2017-07-18 00:00:00+00:00,1146.5999755859375,2831.75,1512.3499755859375,440.3500061035156,492.79998779296875,1204.175048828125,391.29998779296875
2017-07-19 00:00:00+00:00,1155.8499755859375,2823.699951171875,1541.8499755859375,447.70001220703125,489.92498779296875,1224.800048828125,396.75
2017-07-20 00:00:00+00:00,1155.550048828125,2818.60009765625,1595.3499755859375,442.82501220703125,484.7250061035156,1222.3499755859375,391.5
2017-07-21 00:00:00+00:00,1156.0999755859375,2815.800048828125,1621.3499755859375,452.4750061035156,490.04998779296875,1245.5999755859375,394.70001220703125
2017-07-24 00:00:00+00:00,1155.75,2826.75,1597.4000244140625,453.70001220703125,495.2749938964844,1265.3499755859375,399.04998779296875
2017-07-25 00:00:00+00:00,1150.0999755859375,2847.699951171875,1627.5,447.5249938964844,496.92498779296875,1285.75,391.1000061035156
2017-07-26 00:00:00+00:00,1134.0,2841.35009765625,1687.1500244140625,446.3500061035156,497.0249938964844,1278.0,389.3500061035156
2017-07-27 00:00:00+00:00,1148.800048828125,2840.300048828125,1679.3499755859375,445.125,485.5249938964844,1240.8499755859375,377.25
2017-07-28 00:00:00+00:00,1153.25,2828.14990234375,1701.3499755859375,446.54998779296875,498.67498779296875,1242.1500244140625,381.29998779296875
2017-07-31 00:00:00+00:00,1161.699951171875,2808.550048828125,1703.0999755859375,446.45001220703125,505.6000061035156,1245.9000244140625,385.8500061035156
2017-08-01 00:00:00+00:00,1148.199951171875,2823.39990234375,1716.25,442.1000061035156,502.7749938964844,1250.824951171875,402.45001220703125
2017-08-02 00:00:00+00:00,1144.5,2802.89990234375,1707.199951171875,441.0,496.67498779296875,1236.9000244140625,402.04998779296875
2017-08-03 00:00:00+00:00,1146.0999755859375,2834.25,1701.75,437.875,492.0,1244.7249755859375,407.1499938964844
2017-08-04 00:00:00+00:00,1157.300048828125,2874.64990234375,1723.449951171875,445.32501220703125,491.875,1261.4000244140625,409.0
2017-08-07 00:00:00+00:00,1149.6500244140625,2889.25,1798.1500244140625,443.0,484.125,1251.7249755859375,406.3500061035156
2017-08-08 00:00:00+00:00,1147.3499755859375,2911.60009765625,1779.800048828125,441.0,481.92498779296875,1251.5250244140625,398.25
2017-08-09 00:00:00+00:00,1155.550048828125,2831.14990234375,1697.699951171875,439.375,484.67498779296875,1256.0,393.8500061035156
2017-08-10 00:00:00+00:00,1151.0999755859375,2796.199951171875,1635.5999755859375,441.45001220703125,490.625,1255.7249755859375,404.0
2017-08-11 00:00:00+00:00,1143.9000244140625,2788.199951171875,1695.4000244140625,436.1499938964844,493.8500061035156,1248.0250244140625,402.79998779296875
2017-08-14 00:00:00+00:00,1154.0,2831.60009765625,1710.9000244140625,430.04998779296875,490.7250061035156,1234.699951171875,402.20001220703125
2017-08-16 00:00:00+00:00,1141.300048828125,2849.199951171875,1721.3499755859375,432.25,487.6000061035156,1246.175048828125,419.95001220703125
2017-08-17 00:00:00+00:00,1134.949951171875,2825.85009765625,1728.75,435.70001220703125,510.42498779296875,1242.824951171875,424.3999938964844
2017-08-18 00:00:00+00:00,1140.0,2811.35009765625,1704.949951171875,438.125,461.625,1256.9000244140625,428.8500061035156
2017-08-21 00:00:00+00:00,1134.449951171875,2766.5,1690.5999755859375,437.0249938964844,436.70001220703125,1264.4000244140625,431.1000061035156
2017-08-22 00:00:00+00:00,1129.449951171875,2740.550048828125,1682.9000244140625,437.92498779296875,437.70001220703125,1248.7750244140625,439.3500061035156
2017-08-23 00:00:00+00:00,1141.300048828125,2754.64990234375,1779.300048828125,440.0,446.3999938964844,1244.7249755859375,430.20001220703125
2017-08-24 00:00:00+00:00,1135.5999755859375,2728.550048828125,1760.0999755859375,433.75,456.07501220703125,1248.300048828125,427.70001220703125
2017-08-28 00:00:00+00:00,1155.9000244140625,2742.050048828125,1829.949951171875,433.82501220703125,470.5,1243.6500244140625,427.75
2017-08-29 00:00:00+00:00,1151.699951171875,2726.60009765625,1773.4000244140625,426.2749938964844,463.7250061035156,1235.425048828125,431.75
2017-08-30 00:00:00+00:00,1153.3499755859375,2750.550048828125,1788.050048828125,424.6000061035156,463.32501220703125,1242.2750244140625,425.75
2017-08-31 00:00:00+00:00,1168.550048828125,2814.5,1781.9000244140625,432.6499938964844,457.4750061035156,1248.175048828125,428.1499938964844
2017-09-01 00:00:00+00:00,1215.9000244140625,2916.35009765625,1799.949951171875,432.875,459.9750061035156,1228.2249755859375,423.3999938964844
2017-09-04 00:00:00+00:00,1197.050048828125,2915.14990234375,1801.3499755859375,430.29998779296875,450.1000061035156,1228.0999755859375,416.1000061035156
2017-09-05 00:00:00+00:00,1206.3499755859375,2950.699951171875,1794.4000244140625,429.95001220703125,450.95001220703125,1242.175048828125,427.8500061035156
2017-09-06 00:00:00+00:00,1206.050048828125,2920.550048828125,1858.949951171875,425.5249938964844,447.79998779296875,1226.5999755859375,424.6000061035156
2017-09-07 00:00:00+00:00,1198.6500244140625,2965.449951171875,1963.199951171875,429.6499938964844,447.875,1230.050048828125,426.04998779296875
2017-09-08 00:00:00+00:00,1203.949951171875,2915.449951171875,1891.199951171875,429.75,442.1499938964844,1235.300048828125,430.79998779296875
2017-09-11 00:00:00+00:00,1238.050048828125,2929.60009765625,1920.449951171875,430.3500061035156,439.3500061035156,1227.2249755859375,441.5
2017-09-12 00:00:00+00:00,1256.3499755859375,2935.75,1894.4000244140625,432.0249938964844,442.0249938964844,1244.2249755859375,441.3999938964844
2017-09-13 00:00:00+00:00,1254.949951171875,2934.949951171875,1907.1500244140625,435.6499938964844,441.875,1244.5999755859375,440.79998779296875
2017-09-14 00:00:00+00:00,1246.050048828125,2928.35009765625,1909.9000244140625,440.3999938964844,446.20001220703125,1243.4749755859375,441.3999938964844
2017-09-15 00:00:00+00:00,1245.5,3025.60009765625,1902.75,443.5249938964844,454.125,1253.0250244140625,444.29998779296875
2017-09-18 00:00:00+00:00,1255.949951171875,3137.39990234375,1911.6500244140625,448.67498779296875,454.54998779296875,1249.5250244140625,445.1000061035156
2017-09-19 00:00:00+00:00,1253.300048828125,3115.449951171875,1911.800048828125,446.82501220703125,456.125,1249.125,447.75
2017-09-20 00:00:00+00:00,1237.300048828125,3090.550048828125,1904.9000244140625,444.7250061035156,456.3500061035156,1246.7750244140625,448.8999938964844
2017-09-21 00:00:00+00:00,1229.0999755859375,3078.85009765625,1919.5,435.1499938964844,454.7749938964844,1262.449951171875,460.25
2017-09-22 00:00:00+00:00,1213.25,3042.449951171875,1863.1500244140625,442.2250061035156,449.1499938964844,1251.800048828125,458.3999938964844
2017-09-25 00:00:00+00:00,1196.949951171875,3044.10009765625,1796.0,437.0249938964844,447.67498779296875,1255.375,451.95001220703125
2017-09-26 00:00:00+00:00,1174.0,3044.89990234375,1840.0999755859375,436.82501220703125,452.95001220703125,1237.324951171875,447.3500061035156
2017-09-27 00:00:00+00:00,1160.0,3031.25,1806.75,437.32501220703125,449.8999938964844,1247.5,449.95001220703125
2017-09-28 00:00:00+00:00,1130.0,3039.449951171875,1842.8499755859375,437.6000061035156,448.0,1238.2249755859375,454.45001220703125
2017-09-29 00:00:00+00:00,1131.699951171875,3109.39990234375,1838.050048828125,437.3999938964844,449.95001220703125,1217.9749755859375,457.8500061035156
2017-10-03 00:00:00+00:00,1148.800048828125,3162.199951171875,1867.800048828125,441.2749938964844,451.7749938964844,1224.2249755859375,463.29998779296875
2017-10-04 00:00:00+00:00,1154.050048828125,3173.5,1862.6500244140625,443.29998779296875,449.79998779296875,1221.1500244140625,465.04998779296875
2017-10-05 00:00:00+00:00,1153.25,3130.800048828125,1866.199951171875,446.57501220703125,451.5249938964844,1214.800048828125,450.95001220703125
2017-10-06 00:00:00+00:00,1157.300048828125,3141.550048828125,1923.5999755859375,453.95001220703125,460.07501220703125,1223.324951171875,456.8500061035156
2017-10-09 00:00:00+00:00,1158.5999755859375,3125.449951171875,1941.300048828125,451.3999938964844,461.95001220703125,1227.050048828125,463.29998779296875
2017-10-10 00:00:00+00:00,1163.0,3134.699951171875,1950.800048828125,449.79998779296875,467.7250061035156,1229.625,466.29998779296875
2017-10-11 00:00:00+00:00,1160.5999755859375,3143.89990234375,1923.550048828125,454.4750061035156,465.3500061035156,1250.175048828125,467.25
2017-10-12 00:00:00+00:00,1158.800048828125,3155.89990234375,1953.1500244140625,458.0,463.6499938964844,1274.0999755859375,474.20001220703125
2017-10-13 00:00:00+00:00,1174.25,3160.85009765625,1953.050048828125,463.25,465.04998779296875,1279.300048828125,476.1000061035156
2017-10-16 00:00:00+00:00,1171.050048828125,3224.800048828125,1886.300048828125,461.5,469.5,1292.199951171875,473.79998779296875
2017-10-17 00:00:00+00:00,1197.1500244140625,3259.949951171875,1867.0999755859375,461.6499938964844,465.25,1297.2750244140625,473.0
2017-10-18 00:00:00+00:00,1179.6500244140625,3226.800048828125,1868.5,461.8500061035156,462.17498779296875,1293.300048828125,458.45001220703125
2017-10-19 00:00:00+00:00,1178.5,3217.949951171875,1845.9000244140625,461.1499938964844,463.4750061035156,1291.949951171875,458.3500061035156
2017-10-23 00:00:00+00:00,1174.1500244140625,3217.64990234375,1833.75,468.625,469.75,1293.949951171875,463.1000061035156
